latitude,longitude,u10,v10,d2m,t2m,msl,date,event_id,yr,mo,dy,st,mag,inj,fat,slat,slon,elat,elon,len,wid,dist2
28.0,-98.0,-2.1910706,-6.3779755,287.30347,291.29785,100969.625,1993-04-08,3392,1993,4,8,TX,1,0,0,27.52,-97.87,0.0,0.0,2.0,50,0.24729999999999924
27.0,-98.0,0.27572632,-5.6699677,287.05542,292.65527,100977.375,1993-04-08,3393,1993,4,8,TX,1,0,0,27.35,-98.42,0.0,0.0,1.0,30,0.29890000000000244
32.0,-96.0,0.5963898,3.4761505,289.28418,291.0525,99992.94,1993-04-14,3394,1993,4,14,TX,0,0,0,31.65,-96.28,0.0,0.0,0.1,10,0.20090000000000163
31.0,-94.0,-1.446579,4.8003693,291.04395,292.95288,100175.94,1993-04-14,3395,1993,4,14,TX,0,0,0,31.33,-93.85,0.0,0.0,0.1,10,0.13140000000000057
32.0,-100.0,1.1569366,-5.8470917,279.90137,287.64624,100077.44,1993-04-14,3396,1993,4,14,TX,1,0,0,32.32,-99.67,32.38,-99.6,5.0,150,0.21129999999999904
29.0,-96.0,-3.9895477,5.0191193,292.94824,295.0935,100066.94,1993-04-14,3397,1993,4,14,TX,1,0,0,29.05,-95.58,0.0,0.0,0.2,100,0.1789000000000015
33.0,-96.0,2.858551,10.916611,288.63525,292.8977,100426.875,1993-04-19,3398,1993,4,19,TX,0,0,0,32.88,-96.05,0.0,0.0,0.1,10,0.016899999999999103
33.0,-96.0,2.858551,10.916611,288.63525,292.8977,100426.875,1993-04-19,3399,1993,4,19,TX,0,0,0,32.83,-95.83,0.0,0.0,0.1,10,0.05780000000000116
31.0,-99.0,1.8155823,6.793564,286.71338,293.39575,100498.375,1993-04-19,3400,1993,4,19,TX,0,0,0,31.28,-99.05,0.0,0.0,0.2,13,0.08090000000000035
35.0,-102.0,-1.6782379,3.135788,286.19043,289.57666,101472.25,1993-04-28,3401,1993,4,28,TX,0,0,0,35.22,-102.48,0.0,0.0,0.2,50,0.2788000000000033
35.0,-102.0,-1.6782379,3.135788,286.19043,289.57666,101472.25,1993-04-28,3402,1993,4,28,TX,0,0,0,35.18,-102.07,0.0,0.0,1.5,73,0.037299999999998945
35.0,-101.0,-2.758316,1.2334442,287.16895,289.81885,101568.625,1993-04-28,3403,1993,4,28,TX,1,0,0,35.4,-101.48,0.0,0.0,2.5,100,0.3904000000000027
34.0,-99.0,-5.1020966,0.95173645,287.35474,290.65112,100868.44,1993-05-01,3404,1993,5,1,TX,0,0,0,33.88,-98.87,0.0,0.0,0.1,20,0.031299999999998204
36.0,-101.0,-1.7225189,8.0464325,289.677,294.13477,100691.44,1993-05-05,3405,1993,5,5,TX,0,0,0,36.32,-101.47,0.0,0.0,0.5,100,0.32329999999999914
36.0,-100.0,-0.4281311,9.239243,292.28442,294.34644,100552.75,1993-05-07,3406,1993,5,7,TX,0,0,0,35.67,-100.28,0.0,0.0,0.5,73,0.18729999999999952
35.0,-100.0,-0.5502014,6.436508,292.88403,294.93823,100664.75,1993-05-07,3407,1993,5,7,TX,0,0,0,34.83,-100.23,0.0,0.0,1.0,100,0.08180000000000241
35.0,-100.0,-0.5502014,6.436508,292.88403,294.93823,100664.75,1993-05-07,3408,1993,5,7,TX,0,0,0,34.85,-100.12,0.0,0.0,1.0,100,0.03690000000000066
33.0,-99.0,-2.218628,8.493317,291.83984,295.5171,100331.31,1993-05-08,3409,1993,5,8,TX,0,0,0,33.48,-99.27,33.52,-99.13,8.0,80,0.30329999999999485
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3410,1993,5,8,TX,0,0,0,33.92,-98.07,0.0,0.0,0.1,20,0.011299999999998773
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3411,1993,5,8,TX,0,0,0,33.97,-98.07,0.0,0.0,0.1,20,0.005799999999999113
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3412,1993,5,8,TX,0,0,0,33.67,-97.62,0.0,0.0,0.1,10,0.2532999999999954
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3413,1993,5,8,TX,0,0,0,33.67,-97.53,0.0,0.0,0.1,10,0.3297999999999978
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3414,1993,5,8,TX,0,0,0,33.83,-97.53,0.0,0.0,0.1,10,0.24979999999999952
34.0,-98.0,-2.3572998,6.0050354,291.29102,293.26514,100451.06,1993-05-08,3415,1993,5,8,TX,1,0,0,33.67,-98.43,33.67,-98.35,8.0,90,0.2938000000000047
34.0,-97.0,-0.9324951,6.094879,291.38086,294.25732,100698.81,1993-05-08,3416,1993,5,8,TX,1,0,0,33.63,-97.42,0.0,0.0,0.1,10,0.3132999999999996
33.0,-99.0,-2.218628,8.493317,291.83984,295.5171,100331.31,1993-05-08,3417,1993,5,8,TX,1,0,0,33.08,-98.88,0.0,0.0,0.1,10,0.020800000000000818
33.0,-96.0,-1.9447632,5.5140533,291.4392,295.66748,101068.875,1993-05-09,3418,1993,5,9,TX,0,0,0,32.72,-96.47,0.0,0.0,0.1,10,0.29929999999999957
33.0,-96.0,-1.9447632,5.5140533,291.4392,295.66748,101068.875,1993-05-09,3419,1993,5,9,TX,0,0,0,32.7,-96.42,0.0,0.0,0.1,10,0.26639999999999975
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3420,1993,5,9,TX,0,0,0,32.08,-96.72,0.0,0.0,0.1,10,0.08480000000000036
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3421,1993,5,9,TX,0,0,0,32.18,-97.35,0.0,0.0,0.1,10,0.15489999999999593
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3422,1993,5,9,TX,0,0,0,32.08,-97.23,0.0,0.0,0.1,10,0.05930000000000155
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3423,1993,5,9,TX,0,0,0,32.1,-97.2,32.17,-97.15,5.0,100,0.050000000000001425
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3424,1993,5,9,TX,0,0,0,32.28,-96.97,0.0,0.0,0.1,10,0.0793000000000007
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3425,1993,5,9,TX,0,0,0,32.35,-97.18,0.0,0.0,0.1,10,0.15490000000000345
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3426,1993,5,9,TX,0,0,0,32.23,-96.53,0.0,0.0,0.1,10,0.2737999999999975
30.0,-98.0,-0.8510132,5.2816315,294.8181,296.76904,100978.625,1993-05-09,3427,1993,5,9,TX,0,0,0,29.82,-98.13,0.0,0.0,0.1,20,0.04929999999999872
30.0,-98.0,-0.8510132,5.2816315,294.8181,296.76904,100978.625,1993-05-09,3428,1993,5,9,TX,0,0,0,29.88,-98.17,0.0,0.0,0.1,10,0.043300000000000824
33.0,-96.0,-1.9447632,5.5140533,291.4392,295.66748,101068.875,1993-05-09,3429,1993,5,9,TX,1,0,0,32.7,-96.45,32.85,-96.18,19.0,100,0.29250000000000087
32.0,-97.0,-1.3578491,7.356827,293.29663,296.0464,100951.125,1993-05-09,3430,1993,5,9,TX,1,0,0,32.27,-96.53,0.0,0.0,0.1,10,0.2938000000000006
34.0,-95.0,-3.1137085,3.5111237,290.66772,293.6714,101235.375,1993-05-09,3431,1993,5,9,TX,1,0,0,33.5,-94.62,33.53,-94.57,3.0,100,0.39439999999999653
32.0,-96.0,-1.5541382,7.101944,292.50757,297.47217,101081.125,1993-05-09,3432,1993,5,9,TX,1,0,0,32.05,-95.5,0.0,0.0,2.0,100,0.2524999999999997
33.0,-97.0,-2.4818726,7.3529205,292.17358,294.8667,100858.375,1993-05-09,3433,1993,5,9,TX,2,63,1,32.98,-96.57,33.1,-96.53,12.0,100,0.185300000000006
36.0,-100.0,1.198883,3.5802307,288.46094,291.13965,101155.31,1993-05-17,3434,1993,5,17,TX,1,0,0,35.6,-100.17,0.0,0.0,2.5,150,0.18889999999999946
29.0,-97.0,-0.6737671,3.464157,296.34863,297.7295,101006.44,1993-05-18,3435,1993,5,18,TX,0,0,0,28.92,-97.28,0.0,0.0,0.1,20,0.08480000000000036
29.0,-97.0,-0.6737671,3.464157,296.34863,297.7295,101006.44,1993-05-18,3436,1993,5,18,TX,0,0,0,28.92,-97.32,0.0,0.0,0.1,30,0.10879999999999536
29.0,-97.0,-0.6737671,3.464157,296.34863,297.7295,101006.44,1993-05-18,3437,1993,5,18,TX,0,0,0,28.65,-96.88,0.0,0.0,0.1,10,0.13690000000000208
29.0,-97.0,-0.6737671,3.464157,296.34863,297.7295,101006.44,1993-05-18,3438,1993,5,18,TX,0,0,0,28.55,-97.0,0.0,0.0,0.1,13,0.20249999999999935
30.0,-95.0,-0.5673218,5.7756805,294.64746,298.51465,101066.94,1993-05-18,3439,1993,5,18,TX,0,0,0,29.77,-94.68,0.0,0.0,0.1,23,0.15529999999999583
33.0,-100.0,0.9082184,4.984741,290.8833,296.60693,101629.875,1993-05-29,3440,1993,5,29,TX,0,0,0,33.17,-99.82,0.0,0.0,0.1,10,0.06130000000000303
30.0,-95.0,-0.3816986,0.563385,295.06616,296.98828,101379.875,1993-05-30,3441,1993,5,30,TX,0,0,0,29.83,-95.45,0.0,0.0,0.1,50,0.23140000000000316
30.0,-96.0,-0.017440796,1.3026428,294.11304,296.53906,101364.875,1993-05-30,3442,1993,5,30,TX,0,0,0,29.55,-95.8,0.0,0.0,0.1,100,0.2425000000000005
33.0,-96.0,1.9076538,8.8871155,293.74707,299.41553,100934.69,1993-06-08,3443,1993,6,8,TX,0,0,0,33.38,-96.3,0.0,0.0,0.1,10,0.23440000000000022
28.0,-97.0,-2.2852173,3.9828186,295.68262,298.13306,101594.625,1993-06-11,3444,1993,6,11,TX,0,0,0,28.02,-97.05,0.0,0.0,0.1,30,0.002899999999999699
32.0,-99.0,0.47836304,3.0733032,291.41528,298.35278,101587.06,1993-06-16,3445,1993,6,16,TX,1,0,0,32.12,-99.08,0.0,0.0,0.1,10,0.02079999999999911
30.0,-95.0,-0.4424286,1.3297272,297.91772,298.90332,101717.06,1993-06-26,3446,1993,6,26,TX,0,0,0,29.57,-95.28,0.0,0.0,0.1,10,0.2633000000000004
35.0,-102.0,2.3573303,7.7745667,289.88086,299.0996,100810.875,1993-07-07,3447,1993,7,7,TX,0,0,0,34.55,-102.48,0.0,0.0,0.5,73,0.4329000000000064
36.0,-101.0,1.7235413,7.342926,290.12305,298.99414,100790.375,1993-07-07,3448,1993,7,7,TX,0,0,0,35.57,-101.33,0.0,0.0,0.5,50,0.2937999999999986
34.0,-103.0,1.4002991,7.269684,289.83984,299.67383,100831.125,1993-07-07,3449,1993,7,7,TX,0,0,0,34.27,-102.73,0.0,0.0,0.5,50,0.14579999999999954
31.0,-95.0,1.5455017,0.3980255,296.9851,303.0813,101774.25,1993-07-30,3450,1993,7,30,TX,0,0,0,30.73,-95.33,0.0,0.0,0.2,20,0.18179999999999863
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3451,1993,9,13,TX,0,0,0,33.27,-97.15,0.0,0.0,0.1,10,0.0954000000000034
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3452,1993,9,13,TX,0,0,0,33.35,-96.6,0.0,0.0,0.1,10,0.2825000000000055
33.0,-99.0,0.42695618,7.030838,294.8955,298.35205,100641.44,1993-09-13,3453,1993,9,13,TX,0,0,0,32.85,-98.77,0.0,0.0,0.1,10,0.0754000000000014
33.0,-99.0,0.42695618,7.030838,294.8955,298.35205,100641.44,1993-09-13,3454,1993,9,13,TX,0,0,0,32.75,-98.83,0.0,0.0,2.0,100,0.09140000000000058
32.0,-97.0,-1.0955048,6.26326,296.02637,300.67627,100935.19,1993-09-13,3455,1993,9,13,TX,1,2,0,32.28,-97.48,32.42,-97.37,13.0,150,0.30880000000000446
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3456,1993,9,13,TX,1,0,0,32.9,-97.32,32.97,-97.32,6.0,80,0.11239999999999592
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3457,1993,9,13,TX,1,0,0,33.03,-96.95,33.18,-96.92,13.0,100,0.0033999999999997843
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3458,1993,9,13,TX,1,1,0,33.3,-96.88,0.0,0.0,0.5,100,0.10439999999999938
32.0,-97.0,-1.0955048,6.26326,296.02637,300.67627,100935.19,1993-09-13,3459,1993,9,13,TX,1,0,0,31.57,-97.05,31.62,-97.1,6.0,100,0.18739999999999948
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3460,1993,9,13,TX,2,0,0,32.57,-97.23,32.7,-97.18,8.0,100,0.2378000000000016
33.0,-97.0,-0.6511688,7.1148224,296.1338,299.5962,100848.44,1993-09-13,3461,1993,9,13,TX,2,5,0,32.73,-97.12,0.0,0.0,2.0,100,0.08730000000000278
33.0,-96.0,-2.0695496,1.9818878,294.85303,296.56934,101461.875,1993-09-20,3462,1993,9,20,TX,0,0,0,33.07,-96.2,0.0,0.0,0.1,10,0.044900000000001175
30.0,-102.0,-1.2457733,0.6901703,289.61987,292.14453,101317.875,1993-10-12,3463,1993,10,12,TX,0,0,0,30.03,-102.08,0.0,0.0,0.1,13,0.007299999999999795
34.0,-99.0,-2.1696014,2.1335297,285.9441,288.08594,101449.875,1993-10-12,3464,1993,10,12,TX,1,0,0,33.55,-99.13,33.48,-99.05,7.0,40,0.21940000000000137
36.0,-101.0,-0.58366394,4.7829437,282.47534,286.8457,101376.125,1993-10-12,3465,1993,10,12,TX,1,0,0,35.55,-100.75,0.0,0.0,2.0,73,0.26500000000000257
33.0,-99.0,-2.2223358,2.3591156,287.01636,289.5703,101410.875,1993-10-12,3466,1993,10,12,TX,1,0,0,33.27,-99.0,0.0,0.0,0.1,10,0.07290000000000169
32.0,-99.0,0.22492981,4.09935,290.56128,291.5664,101417.125,1993-10-12,3467,1993,10,12,TX,2,12,0,32.12,-98.62,0.0,0.0,2.0,800,0.15879999999999592
32.0,-97.0,-1.9858704,-1.9584503,291.55396,292.4192,100847.31,1993-10-17,3468,1993,10,17,TX,0,0,0,31.8,-97.1,0.0,0.0,0.5,500,0.04999999999999858
33.0,-98.0,-2.667511,-1.7201691,285.81958,288.12622,100992.31,1993-10-17,3469,1993,10,17,TX,0,0,0,32.77,-97.98,0.0,0.0,0.1,10,0.0532999999999984
32.0,-97.0,-1.9858704,-1.9584503,291.55396,292.4192,100847.31,1993-10-17,3470,1993,10,17,TX,0,0,0,32.4,-97.25,0.0,0.0,0.1,10,0.22249999999999887
32.0,-97.0,-1.9858704,-1.9584503,291.55396,292.4192,100847.31,1993-10-17,3471,1993,10,17,TX,1,0,0,31.8,-97.1,0.0,0.0,0.5,500,0.04999999999999858
31.0,-98.0,-2.1423492,3.8233643,293.37793,295.7207,101041.375,1993-10-18,3472,1993,10,18,TX,0,0,0,31.37,-98.22,0.0,0.0,0.1,10,0.18530000000000024
33.0,-96.0,-0.85328674,4.406372,293.31934,293.99805,101084.625,1993-10-18,3473,1993,10,18,TX,0,0,0,32.73,-96.28,0.0,0.0,0.1,10,0.15130000000000232
33.0,-95.0,-1.388443,3.5108643,293.1787,293.6328,101154.125,1993-10-18,3474,1993,10,18,TX,0,0,0,33.0,-95.07,0.0,0.0,0.1,10,0.004899999999999045
33.0,-95.0,-1.388443,3.5108643,293.1787,293.6328,101154.125,1993-10-18,3475,1993,10,18,TX,0,0,0,33.0,-95.0,0.0,0.0,0.1,10,0.0
33.0,-101.0,2.0607758,-0.42468262,283.1123,288.99805,100926.625,1993-10-18,3476,1993,10,18,TX,0,0,0,32.73,-101.0,0.0,0.0,0.1,10,0.07290000000000169
33.0,-96.0,-0.85328674,4.406372,293.31934,293.99805,101084.625,1993-10-18,3477,1993,10,18,TX,1,0,0,32.77,-95.92,0.0,0.0,1.0,100,0.059299999999998285
33.0,-95.0,-1.388443,3.5108643,293.1787,293.6328,101154.125,1993-10-18,3478,1993,10,18,TX,1,0,0,32.9,-95.33,32.97,-95.27,5.0,100,0.11889999999999916
33.0,-96.0,-0.85328674,4.406372,293.31934,293.99805,101084.625,1993-10-18,3479,1993,10,18,TX,2,0,0,32.83,-95.62,32.87,-95.62,10.0,100,0.17329999999999712
33.0,-96.0,-0.85328674,4.406372,293.31934,293.99805,101084.625,1993-10-18,3480,1993,10,18,TX,2,0,1,32.83,-95.7,0.0,0.0,2.0,100,0.11889999999999887
32.0,-97.0,-1.4901581,3.6259918,293.21704,295.5271,101160.44,1993-10-19,3481,1993,10,19,TX,0,0,0,31.52,-97.15,0.0,0.0,0.1,10,0.2529000000000021
30.0,-98.0,-1.5116425,5.4218903,293.97095,295.7849,101069.19,1993-10-19,3482,1993,10,19,TX,0,0,0,30.48,-98.17,0.0,0.0,0.1,10,0.259300000000001
29.0,-101.0,-2.6259003,3.7431793,295.1057,298.00366,100800.94,1993-10-19,3483,1993,10,19,TX,1,0,0,29.37,-100.9,0.0,0.0,0.5,30,0.14689999999999961
29.0,-101.0,-2.6259003,3.7431793,295.1057,298.00366,100800.94,1993-10-19,3484,1993,10,19,TX,1,4,0,29.37,-100.87,0.0,0.0,1.5,50,0.15379999999999955
32.0,-96.0,1.7146912,-2.1463776,293.55615,293.55444,101456.75,1993-10-20,3485,1993,10,20,TX,1,0,0,31.87,-95.5,31.95,-95.4,7.0,100,0.26689999999999975
29.0,-95.0,-1.9401398,7.0890503,293.84375,295.54053,101615.19,1993-11-16,3486,1993,11,16,TX,0,0,0,29.45,-95.4,0.0,0.0,0.1,10,0.36250000000000393
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3487,1993,11,16,TX,0,0,0,30.05,-94.98,0.0,0.0,0.3,100,0.002899999999999912
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3488,1993,11,16,TX,0,0,0,29.95,-95.15,0.0,0.0,1.0,100,0.025000000000001778
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3489,1993,11,16,TX,0,0,0,30.03,-95.05,30.08,-95.0,2.0,100,0.0033999999999997843
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3490,1993,11,16,TX,0,0,0,30.37,-94.87,0.0,0.0,0.5,100,0.15379999999999955
31.0,-95.0,-2.5817413,3.6749878,289.69922,289.79834,101652.44,1993-11-16,3491,1993,11,16,TX,0,0,0,30.55,-94.72,0.0,0.0,0.2,50,0.2809
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3492,1993,11,16,TX,1,26,0,29.73,-95.37,0.0,0.0,2.0,100,0.20980000000000312
30.0,-95.0,-0.18623352,3.208191,290.42383,290.63232,101669.19,1993-11-16,3493,1993,11,16,TX,1,0,0,29.85,-94.88,0.0,0.0,0.2,100,0.03690000000000066
33.0,-100.0,1.1935425,5.4895477,286.3545,289.781,100672.31,1994-02-19,3494,1994,2,19,TX,2,0,0,32.92,-99.52,0.0,0.0,0.1,10,0.23680000000000356
34.0,-99.0,-3.3852386,-2.1774597,272.66943,276.8164,102256.81,1994-02-21,3495,1994,2,21,TX,0,0,0,33.98,-98.5,0.0,0.0,0.5,13,0.2504000000000001
28.0,-98.0,-2.6301575,-6.017227,286.88275,290.4088,101197.0,1994-02-23,3496,1994,2,23,TX,0,0,0,28.28,-97.68,0.0,0.0,0.1,10,0.18079999999999627
28.0,-98.0,-2.6301575,-6.017227,286.88275,290.4088,101197.0,1994-02-23,3497,1994,2,23,TX,1,5,0,28.4,-97.75,0.0,0.0,1.0,10,0.22249999999999887
33.0,-98.0,-0.39694214,5.1472626,287.41113,289.0498,100398.06,1994-03-26,3498,1994,3,26,TX,0,0,0,32.87,-98.17,0.0,0.0,0.1,10,0.04580000000000124
29.0,-99.0,0.41764832,-4.218628,284.4309,292.3391,100429.5,1994-03-27,3499,1994,3,27,TX,0,0,0,29.42,-98.5,0.0,0.0,0.5,30,0.42640000000000144
32.0,-95.0,1.4039764,3.381775,292.78638,295.24268,101110.5,1994-04-15,3500,1994,4,15,TX,0,0,0,31.7,-94.62,0.0,0.0,0.1,10,0.23439999999999694
31.0,-96.0,0.116867065,3.6610718,293.4641,295.08447,101102.0,1994-04-15,3501,1994,4,15,TX,0,0,0,30.95,-95.88,0.0,0.0,1.0,100,0.01690000000000116
28.0,-98.0,-3.548172,4.524353,294.80005,296.8794,100861.75,1994-04-15,3502,1994,4,15,TX,0,0,0,28.47,-98.18,0.0,0.0,0.1,10,0.2533000000000014
30.0,-95.0,-1.0520782,4.8270874,295.03247,296.34033,101188.5,1994-04-15,3503,1994,4,15,TX,2,20,1,29.95,-95.15,29.95,-95.05,5.0,300,0.025000000000001778
32.0,-103.0,-1.2611237,1.5292358,282.8296,289.60107,101444.375,1994-04-22,3504,1994,4,22,TX,0,0,0,32.05,-102.55,0.0,0.0,0.1,10,0.2050000000000023
33.0,-97.0,0.41433716,8.937775,291.03442,293.8728,100597.56,1994-04-25,3505,1994,4,25,TX,0,0,0,32.77,-97.3,0.0,0.0,0.1,10,0.14289999999999686
33.0,-97.0,0.41433716,8.937775,291.03442,293.8728,100597.56,1994-04-25,3506,1994,4,25,TX,0,0,0,32.62,-97.0,0.0,0.0,0.1,10,0.14440000000000194
32.0,-97.0,0.053985596,8.949493,291.36255,294.1599,100664.06,1994-04-25,3507,1994,4,25,TX,0,0,0,32.48,-96.8,0.0,0.0,0.1,10,0.27039999999999814
32.0,-97.0,0.053985596,8.949493,291.36255,294.1599,100664.06,1994-04-25,3508,1994,4,25,TX,0,0,0,32.48,-97.07,0.0,0.0,0.1,10,0.23529999999999604
33.0,-97.0,0.41433716,8.937775,291.03442,293.8728,100597.56,1994-04-25,3509,1994,4,25,TX,2,7,0,32.58,-96.85,0.0,0.0,2.0,400,0.19890000000000316
33.0,-97.0,0.41433716,8.937775,291.03442,293.8728,100597.56,1994-04-25,3510,1994,4,25,TX,4,48,3,32.6,-96.75,32.67,-96.67,6.0,800,0.22249999999999887
33.0,-99.0,0.8677063,5.6520386,288.44922,292.62207,100560.56,1994-04-26,3511,1994,4,26,TX,0,0,0,33.43,-98.67,0.0,0.0,0.1,20,0.2937999999999986
34.0,-98.0,1.3628235,4.79364,291.29492,292.96777,100539.56,1994-04-26,3512,1994,4,26,TX,0,0,0,33.6,-97.9,0.0,0.0,0.1,10,0.16999999999999774
33.0,-98.0,2.0639954,5.95282,292.47656,294.4873,100618.06,1994-04-26,3513,1994,4,26,TX,0,0,0,33.4,-97.68,0.0,0.0,0.1,10,0.2623999999999945
34.0,-98.0,1.3628235,4.79364,291.29492,292.96777,100539.56,1994-04-26,3514,1994,4,26,TX,0,0,0,33.67,-97.62,0.0,0.0,2.8,100,0.2532999999999954
34.0,-98.0,1.3628235,4.79364,291.29492,292.96777,100539.56,1994-04-26,3515,1994,4,26,TX,0,0,0,33.67,-97.53,0.0,0.0,0.1,10,0.3297999999999978
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3516,1994,4,26,TX,0,0,0,33.52,-97.3,0.0,0.0,0.1,10,0.3203999999999953
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3517,1994,4,26,TX,0,0,0,33.63,-97.18,0.0,0.0,1.0,100,0.16930000000000056
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3518,1994,4,26,TX,0,0,0,33.63,-97.15,0.0,0.0,0.1,10,0.15939999999999982
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3519,1994,4,26,TX,0,0,0,33.65,-97.13,33.7,-97.08,4.0,100,0.1393999999999998
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3520,1994,4,26,TX,0,0,0,33.8,-96.85,0.0,0.0,0.1,10,0.06250000000000284
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3521,1994,4,26,TX,0,0,0,33.73,-96.65,0.0,0.0,0.1,10,0.1953999999999977
32.0,-99.0,1.1225891,5.352234,291.64844,293.15918,100646.31,1994-04-26,3522,1994,4,26,TX,0,0,0,32.03,-98.55,0.0,0.0,0.1,10,0.20340000000000263
32.0,-99.0,1.1225891,5.352234,291.64844,293.15918,100646.31,1994-04-26,3523,1994,4,26,TX,0,0,0,31.9,-98.63,0.0,0.0,0.1,10,0.14690000000000364
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3524,1994,4,26,TX,0,0,0,33.73,-96.67,0.0,0.0,0.1,10,0.18180000000000057
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3525,1994,4,26,TX,0,0,0,32.03,-98.08,0.0,0.0,0.1,10,0.007299999999999795
34.0,-96.0,1.3891907,5.338562,294.02734,295.2705,100625.06,1994-04-26,3526,1994,4,26,TX,0,0,0,33.6,-96.08,0.0,0.0,0.1,10,0.1663999999999986
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3527,1994,4,26,TX,0,0,0,31.92,-97.78,0.0,0.0,0.1,10,0.054799999999999224
34.0,-96.0,1.3891907,5.338562,294.02734,295.2705,100625.06,1994-04-26,3528,1994,4,26,TX,0,0,0,33.58,-96.18,0.0,0.0,0.1,10,0.2088000000000039
34.0,-96.0,1.3891907,5.338562,294.02734,295.2705,100625.06,1994-04-26,3529,1994,4,26,TX,0,0,0,33.67,-95.92,0.0,0.0,0.1,10,0.1152999999999986
34.0,-96.0,1.3891907,5.338562,294.02734,295.2705,100625.06,1994-04-26,3530,1994,4,26,TX,0,0,0,33.72,-95.8,0.0,0.0,0.1,10,0.11840000000000178
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3531,1994,4,26,TX,0,0,0,31.92,-97.73,0.0,0.0,0.1,10,0.07929999999999758
34.0,-95.0,0.3413391,4.3932495,294.39648,294.958,100684.81,1994-04-26,3532,1994,4,26,TX,0,0,0,33.8,-95.27,0.0,0.0,0.1,10,0.112899999999999
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3533,1994,4,26,TX,0,0,0,32.08,-98.2,0.0,0.0,0.1,10,0.046400000000000864
34.0,-98.0,1.3628235,4.79364,291.29492,292.96777,100539.56,1994-04-26,3534,1994,4,26,TX,1,0,0,33.68,-97.57,33.75,-97.52,5.0,200,0.28730000000000605
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3535,1994,4,26,TX,1,0,0,32.05,-97.62,0.0,0.0,0.1,10,0.14689999999999626
33.0,-99.0,0.8677063,5.6520386,288.44922,292.62207,100560.56,1994-04-26,3536,1994,4,26,TX,2,0,0,33.45,-98.62,33.52,-98.5,9.5,150,0.3468999999999991
34.0,-97.0,1.5835266,5.8327026,293.23242,294.50684,100581.56,1994-04-26,3537,1994,4,26,TX,2,8,0,33.53,-97.27,33.73,-97.03,16.0,200,0.2937999999999968
32.0,-98.0,1.0757141,6.124695,292.80664,294.43457,100675.56,1994-04-26,3538,1994,4,26,TX,2,1,0,32.07,-97.87,0.0,0.0,1.0,100,0.02179999999999886
